end_date,days_left,pollster,sample_size,biden,trump
2020-07-21,105,Morning Consult,797,48,45
2020-07-20,106,Morning Consult,12000,50,42
2020-07-20,106,SurveyMonkey,13582,52.33,45.87
2020-07-20,106,Spry Strategies,750,44.76,49.45
2020-07-20,106,Spry Strategies,700,46.66,46.565
2020-07-20,106,Anzalone Liszt Grove,591,45,50
2020-07-20,106,Morning Consult,797,48,46
2020-07-19,107,Morning Consult,12000,51,42
2020-07-19,107,SurveyMonkey,12553,52.21,45.92
2020-07-19,107,brilliant corners Research & Strategies,800,43,50
2020-07-19,107,Virginia Commonwealth U.,725,50,39
2020-07-19,107,Morning Consult,797,48,45
2020-07-18,108,Morning Consult,12000,50,42
2020-07-18,108,SurveyMonkey,19993,51.72,46.38
2020-07-18,108,Trafalgar Group,1023,43.3,49.8
2020-07-18,108,Benenson Strategy Group/GS Strategy Group,1301,50,39
2020-07-18,108,Morning Consult,797,49,43
2020-07-17,109,Gravis Marketing,604,46,50
2020-07-17,109,Morning Consult,12000,50,42
2020-07-17,109,SurveyMonkey,25657,51.58,46.52
2020-07-17,109,Global Strategy Group,600,51,42
2020-07-17,109,Morning Consult,797,48,44
2020-07-16,110,Pulse Opinion Research,750,50.5,46
2020-07-16,110,Morning Consult,12000,50,42
2020-07-16,110,SurveyMonkey,25732,51.6,46.43
2020-07-16,110,Hodas & Associates,600,52.5,40.5
2020-07-16,110,Spry Strategies,700,43.47,50.855000000000004
2020-07-16,110,Spry Strategies,701,45.04666666666667,48.803333333333335
2020-07-16,110,Morning Consult,797,49,42
2020-07-15,111,Cardinal Point Analytics (CardinalGPS),547,47.7,48.6
2020-07-15,111,Morning Consult,12000,50,42
2020-07-15,111,SurveyMonkey,22168,51.6,46.41
2020-07-15,111,ABC News,673,54,44
2020-07-15,111,Garin Hart Yang,800,47,43
2020-07-15,111,Morning Consult,797,49,42
2020-07-14,112,St. Pete Polls,3018,50.4,44.4
2020-07-14,112,Morning Consult,12000,50,42
2020-07-14,112,SurveyMonkey,15925,51.31,46.83
2020-07-14,112,Rasmussen (Pulse Opinion Research),2500,46.7,44.33
2020-07-14,112,Morning Consult,797,50,41
2020-07-13,113,Gravis Marketing,529,53,43
2020-07-13,113,Morning Consult,12000,50,42
2020-07-13,113,SurveyMonkey,11623,51.67,46.38
2020-07-13,113,Monmouth U.,401,51.5,43
2020-07-13,113,Morning Consult,797,50,41
2020-07-12,114,Change Research,1258,51,41
2020-07-12,114,Change Research,345,51,45
2020-07-12,114,Change Research,1128,50,43
2020-07-12,114,Change Research,824,48,42
2020-07-12,114,Change Research,655,47,46
2020-07-12,114,Change Research,743,50,42
2020-07-12,114,Change Research,601,48,42
2020-07-12,114,Morning Consult,12000,51,42
2020-07-12,114,SurveyMonkey,12076,51.71,46.31
2020-07-12,114,Garin Hart Yang,800,41,53
2020-07-12,114,DKC Analytics,500,51.2,33.4
2020-07-12,114,Morning Consult,797,50,41
2020-07-11,115,Morning Consult,12000,50,42
2020-07-11,115,SurveyMonkey,18097,51.63,46.27
2020-07-11,115,Morning Consult,797,50,40
2020-07-10,116,Morning Consult,12000,50,42
2020-07-10,116,SurveyMonkey,24661,51.63,46.4
2020-07-10,116,YouGov,1087,46,46
2020-07-10,116,YouGov,1206,48,42
2020-07-10,116,YouGov,1185,45,46
2020-07-10,116,Morning Consult,797,51,40
2020-07-09,117,Redfield & Wilton Strategies,1582,48.135000000000005,39.635
2020-07-09,117,Morning Consult,12000,50,42
2020-07-09,117,SurveyMonkey,27524,51.32,46.75
2020-07-09,117,Morning Consult,797,50,40
2020-07-08,118,John Zogby Strategies/EMI Research Solutions,1000,49,42
2020-07-08,118,Morning Consult,12000,51,42
2020-07-08,118,SurveyMonkey,26321,51.76,46.25
2020-07-08,118,Morning Consult,797,51,41
2020-07-07,119,Gravis Marketing,591,44,46
2020-07-07,119,OH Predictive Insights / MBQF,600,49,44
2020-07-07,119,Rasmussen (Pulse Opinion Research),1500,50,40
2020-07-07,119,Morning Consult,12000,50,42
2020-07-07,119,SurveyMonkey,19490,51.36,46.7
2020-07-07,119,University of Texas at Tyler,1677,48,43
2020-07-07,119,Morning Consult,797,51,41
2020-07-07,119,Alaska Survey Research,663,47.6,48.8
2020-07-06,120,Morning Consult,12000,51,42
2020-07-06,120,SurveyMonkey,12475,52.05,46.15
2020-07-06,120,Morning Consult,797,50,42
2020-07-05,121,Morning Consult,12000,50,42
2020-07-05,121,SurveyMonkey,7075,53.11,45.37
2020-07-05,121,Greenberg Quinlan Rosner,502,51,44
2020-07-05,121,Morning Consult,797,51,43
2020-07-04,122,Morning Consult,12000,50,43
2020-07-04,122,SurveyMonkey,11644,53.09,45.07
2020-07-04,122,Morning Consult,797,50,44
2020-07-03,123,Morning Consult,12000,50,42
2020-07-03,123,SurveyMonkey,17464,52.84,45.15
2020-07-03,123,Morning Consult,797,50,44
2020-07-02,124,Gravis Marketing,513,45,48
2020-07-02,124,Research Co.,1049,49,40
2020-07-02,124,Morning Consult,12000,51,42
2020-07-02,124,SurveyMonkey,24049,51.1,46.68
2020-07-02,124,Trafalgar Group,1072,45.9,45.94
2020-07-02,124,Trafalgar Group,1062,48,42.7
2020-07-02,124,Morning Consult,797,50,44
2020-07-01,125,Morning Consult,12000,51,42
2020-07-01,125,SurveyMonkey,25107,51.04,46.87
2020-07-01,125,YouGov,900,42.5,49.6
2020-07-01,125,Morning Consult,797,49,44
2020-06-30,126,Morning Consult,12000,51,42
2020-06-30,126,SurveyMonkey,19385,51.18,46.76
2020-06-30,126,Morning Consult,797,49,45
2020-06-30,126,SurveyMonkey,98,22.22,77.69
2020-06-30,126,SurveyMonkey,264,27.06,71.68
2020-06-30,126,SurveyMonkey,813,50.57,47.05
2020-06-30,126,SurveyMonkey,3939,61.55,36.66
2020-06-30,126,SurveyMonkey,113,74.91,19.9
2020-06-30,126,SurveyMonkey,1619,56.63,41.95
2020-06-30,126,SurveyMonkey,412,41.43,57.27
2020-06-30,126,SurveyMonkey,6669,46.23,51.48
2020-06-30,126,SurveyMonkey,1092,36.98,61.29
2020-06-30,126,SurveyMonkey,160,37.46,60.78
2020-06-30,126,SurveyMonkey,863,46.53,51.66
2020-06-30,126,SurveyMonkey,176,59.67,39.55
2020-06-30,126,SurveyMonkey,2184,50.14,47.73
2020-06-30,126,SurveyMonkey,872,58.64,39.2
2020-06-30,126,SurveyMonkey,591,37,61.4
2020-06-30,126,SurveyMonkey,1610,48.55,49.56
2020-06-30,126,SurveyMonkey,4555,64.65,33.07
2020-06-30,126,SurveyMonkey,609,49.72,49.17
2020-06-30,126,SurveyMonkey,506,48.94,49.71
2020-06-30,126,SurveyMonkey,1110,60.63,36.7
2020-06-30,126,SurveyMonkey,191,60.98,38.5
2020-06-30,126,SurveyMonkey,267,42.21,56.25
2020-06-30,126,SurveyMonkey,88,28.03,71.22
2020-06-30,126,SurveyMonkey,1498,49.22,49.42
2020-06-30,126,SurveyMonkey,166,40.54,57.39
2020-06-30,126,SurveyMonkey,425,34.74,62.88
2020-06-30,126,SurveyMonkey,868,47.19,51.41
2020-06-30,126,SurveyMonkey,860,56.77,41.77
2020-06-30,126,SurveyMonkey,1238,51,45.85
2020-06-30,126,SurveyMonkey,202,51.23,45.52
2020-06-30,126,SurveyMonkey,1175,63.95,34.21
2020-06-30,126,SurveyMonkey,1091,70.8,27.46
2020-06-30,126,SurveyMonkey,1134,36.51,60.49
2020-06-30,126,SurveyMonkey,596,37.76,59.99
2020-06-30,126,SurveyMonkey,466,44.95,52.6
2020-06-30,126,SurveyMonkey,929,40.21,57.17
2020-06-30,126,SurveyMonkey,3000,59.14,38.61
2020-06-30,126,SurveyMonkey,266,40.66,58.36
2020-06-30,126,SurveyMonkey,455,47.85,49.67
2020-06-30,126,SurveyMonkey,207,66.88,30.44
2020-06-30,126,SurveyMonkey,2059,48.54,49.15
2020-06-30,126,SurveyMonkey,5663,46.93,51.12
2020-06-30,126,SurveyMonkey,232,64.14,33.68
2020-06-30,126,SurveyMonkey,151,86.95,10.51
2020-06-30,126,SurveyMonkey,574,65.21,32.08
2020-06-30,126,SurveyMonkey,1088,56.56,41.79
2020-06-30,126,SurveyMonkey,8412,62.19,35.7
2020-06-30,126,SurveyMonkey,2365,46.16,51.71
2020-06-30,126,SurveyMonkey,354,38.32,59.48
2020-06-30,126,SurveyMonkey,649,35.22,62.7
2020-06-30,126,SurveyMonkey,161,46.31,52.1
2020-06-29,127,Data Orbital,600,47.1,45.4
2020-06-29,127,Morning Consult,12000,50,43
2020-06-29,127,SurveyMonkey,14181,51.09,46.69
2020-06-29,127,Morning Consult,797,48,46
2020-06-28,128,Change Research,1663,49,41
2020-06-28,128,Change Research,311,51,44
2020-06-28,128,Change Research,951,50,45
2020-06-28,128,Change Research,699,48,43
2020-06-28,128,Change Research,468,51,44
2020-06-28,128,Change Research,760,50,44
2020-06-28,128,Change Research,502,51,43
2020-06-28,128,Morning Consult,12000,51,42
2020-06-28,128,SurveyMonkey,13011,50.78,47.28
2020-06-28,128,Hart Research Associates,1000,55,41
2020-06-28,128,Morning Consult,797,49,45
2020-06-28,128,PureSpectrum,22501,47,37
2020-06-27,129,Gravis Marketing,527,45,49
2020-06-27,129,Morning Consult,12000,50,43
2020-06-27,129,SurveyMonkey,20176,50.15,47.84
2020-06-27,129,Øptimus,903,44.8,40.6
2020-06-27,129,Morning Consult,797,49,45
2020-06-26,130,Morning Consult,12000,50,42
2020-06-26,130,SurveyMonkey,25466,50.65,47.47
2020-06-26,130,Morning Consult,797,48,45
2020-06-25,131,Trafalgar Group,1021,44.6,45.5
2020-06-25,131,Morning Consult,12000,50,42
2020-06-25,131,SurveyMonkey,26121,51.92,46.16
2020-06-25,131,Morning Consult,797,49,45
2020-06-24,132,Morning Consult,12000,50,42
2020-06-24,132,SurveyMonkey,23878,52.23,45.69
2020-06-24,132,Ogden & Fry,825,45.2,44.4
2020-06-24,132,Opinium,1215,52.11,40.41
2020-06-24,132,Morning Consult,797,50,44
2020-06-23,133,Morning Consult,12000,50,42
2020-06-23,133,SurveyMonkey,17303,53.35,44.44
2020-06-23,133,Susquehanna,715,46,41
2020-06-23,133,Morning Consult,797,49,45
2020-06-22,134,Morning Consult,12000,50,42
2020-06-22,134,SurveyMonkey,12421,52.63,45.09
2020-06-22,134,U. New Hampshire,936,52,39
2020-06-22,134,Garin Hart Yang,800,48,46
2020-06-22,134,Morning Consult,797,49,45
2020-06-21,135,Morning Consult,12000,50,42
2020-06-21,135,SurveyMonkey,12910,53.13,44.69
2020-06-21,135,Morning Consult,797,49,44
2020-06-20,136,Morning Consult,12000,50,42
2020-06-20,136,SurveyMonkey,20176,50.76,47
2020-06-20,136,Hodas & Associates,600,55.5,37.5
2020-06-20,136,Morning Consult,797,48,45
2020-06-19,137,Morning Consult,12000,50,42
2020-06-19,137,SurveyMonkey,24512,50.33,47.13
2020-06-19,137,Redfield & Wilton Strategies,846,45,36
2020-06-19,137,Morning Consult,797,48,45
2020-06-18,138,Harris Poll,1738,56,44
2020-06-18,138,Trafalgar Group,1101,46.2,45.3
2020-06-18,138,Morning Consult,12000,50,42
2020-06-18,138,SurveyMonkey,24746,49.99,47.56
2020-06-18,138,Marquette Law School,686,52,44
2020-06-18,138,Morning Consult,797,48,45
2020-06-17,139,Morning Consult,12000,51,42
2020-06-17,139,SurveyMonkey,22570,51.28,46.41
2020-06-17,139,Redfield & Wilton Strategies,865,43,39
2020-06-17,139,Redfield & Wilton Strategies,902,46,40
2020-06-17,139,Morning Consult,797,48,45
2020-06-16,140,Redfield & Wilton Strategies,1125,49,39
2020-06-16,140,Redfield & Wilton Strategies,826,47,36
2020-06-16,140,Morning Consult,12000,51,42
2020-06-16,140,SurveyMonkey,17753,52.26,45.6
2020-06-16,140,Echelon Insights,1000,50,42
2020-06-16,140,Hodas & Associates,600,55.33,38.67
2020-06-16,140,Øptimus,686,50,43.9
2020-06-16,140,Morning Consult,797,49,44
2020-06-15,141,Redfield & Wilton Strategies,1079,45,41
2020-06-15,141,Morning Consult,12000,51,42
2020-06-15,141,SurveyMonkey,12847,52.99,45.1
2020-06-15,141,Morning Consult,797,49,44
2020-06-14,142,Change Research,1250,51,41
2020-06-14,142,Change Research,713,50,43
2020-06-14,142,Change Research,491,49,46
2020-06-14,142,Change Research,231,48,44
2020-06-14,142,Change Research,353,47,45
2020-06-14,142,Change Research,378,47,45
2020-06-14,142,Change Research,201,45,44
2020-06-14,142,Morning Consult,12000,50,42
2020-06-14,142,SurveyMonkey,12631,53.14,44.92
2020-06-14,142,Morning Consult,797,49,44
2020-06-13,143,Abacus Data,1004,51,41
2020-06-13,143,Morning Consult,12000,50,42
2020-06-13,143,SurveyMonkey,20024,52.58,45.64
2020-06-13,143,Øptimus,742,51.6,42.5
2020-06-13,143,Morning Consult,797,49,44
2020-06-12,144,Morning Consult,12000,50,42
2020-06-12,144,SurveyMonkey,26380,52.02,46.01
2020-06-12,144,TIPP,859,51,38
2020-06-12,144,Morning Consult,797,49,44
2020-06-11,145,Remington,1152,43,51
2020-06-11,145,TIPP,875,51,40
2020-06-11,145,Morning Consult,12000,50,42
2020-06-11,145,SurveyMonkey,28261,51.96,46.05
2020-06-11,145,Hodas & Associates,600,53.83,42.17
2020-06-11,145,Morning Consult,797,49,44
2020-06-10,146,Hendrix College,869,45,47
2020-06-10,146,Morning Consult,12000,50,42
2020-06-10,146,SurveyMonkey,25611,50.9,46.68
2020-06-10,146,Selzer,674,43,44
2020-06-10,146,Morning Consult,797,49,44
2020-06-09,147,Redfield & Wilton Strategies,1208,50.16,37.06
2020-06-09,147,Morning Consult,12000,51,42
2020-06-09,147,Øptimus,762,53,42.2
2020-06-09,147,Morning Consult,797,49,43
2020-06-08,148,Morning Consult,12000,51,42
2020-06-08,148,Morning Consult,797,49,43
2020-06-07,149,Morning Consult,12000,50,43
2020-06-07,149,Kiaer Research,543,50,35
2020-06-07,149,Morning Consult,797,49,43
2020-06-06,150,Morning Consult,12000,50,42
2020-06-06,150,Garin Hart Yang,1223,53,41
2020-06-06,150,Øptimus,787,53.1,41.9
2020-06-06,150,Morning Consult,797,48,43
2020-06-05,151,Morning Consult,12000,49,43
2020-06-05,151,Morning Consult,797,48,44
2020-06-05,151,Morning Consult,600,48,45
2020-06-04,152,Amber Integrated,500,36,55
2020-06-04,152,Millsaps College/Chism Strategies,568,40.6,50.4
2020-06-04,152,Morning Consult,12000,49,43
2020-06-04,152,EPIC/MRA,600,55,39
2020-06-04,152,Morning Consult,797,48,44
2020-06-03,153,Morning Consult,12000,49,43
2020-06-03,153,EPIC/MRA,600,53,41
2020-06-03,153,Morning Consult,797,49,44
2020-06-02,154,Zogby,1007,46,46
2020-06-02,154,Morning Consult,12000,49,43
2020-06-02,154,Øptimus,795,50.9,44.4
2020-06-02,154,Morning Consult,797,48,44
